,Product ID,Period,Value of pay,Segment of payment,Client's gender,Client's age
18241,1,38,1,101799,F,45
18242,4,42,2,101799,F,42
18243,4,18,1,101799,F,39
18244,4,40,1,101799,F,55
18245,4,54,"62498,4",102099,F,63
18246,4,40,2,101799,F,65
18247,4,38,1,102199,F,83
18248,4,42,1,102199,F,38
18249,4,99,-1,102099,F,61
18250,4,52,1,101799,F,33
18251,4,67,1,102099,F,50
18252,2,42,1,101799,F,71
18253,4,44,2,102199,M,46
18254,6,42,1,101799,F,58
18255,2,42,1,101799,M,77
18256,4,42,1,101799,F,37
18257,4,13,4,102099,M,66
18258,1,38,1,101799,F,67
18259,4,18,1,102099,F,40
18260,4,70,1,101799,M,70
18261,4,40,2,101799,F,79
18262,1,55,1,101799,F,36
18263,4,99,-2,102299,F,67
18264,4,16,1,101799,F,83
18265,4,99,-1,101799,M,62
18266,6,55,1,102199,F,66
18267,1,55,1,101799,F,40
18268,4,99,-1,101799,F,76
18269,4,38,1,101799,M,47
18270,4,99,-1,101799,M,75
18271,4,38,16,101799,M,62
18272,4,16,2,102099,F,66
18273,2,42,550,101799,M,58
18274,4,99,-1,102099,M,49
18275,4,16,1,101799,M,77
18276,1,52,1,101799,F,26
18277,4,99,-1,101799,M,66
18278,2,52,1,101799,M,58
18279,4,70,2,101799,M,62
18280,4,99,-1,102199,F,28
18281,4,18,1,102199,M,26
18282,4,99,-1,102299,F,84
18283,4,18,1,102099,F,32
18284,4,40,1,101799,F,45
18285,4,99,-1,101799,F,47
18286,4,40,1,102199,M,58
18287,4,52,2,102099,F,48
18288,2,38,1,101799,M,86
18289,4,99,-1,102199,F,79
18290,4,16,1,102199,F,56
18291,4,52,1,102199,M,83
18292,4,40,2,102199,M,34
18293,4,44,2,101799,F,26
18294,4,99,-2,101799,M,76
18295,6,16,"1016,95",101799,F,67
18296,4,52,1,102199,M,40
18297,4,13,"2941,94",102099,F,69
18298,4,99,-2,102099,F,38
18299,6,16,1,101799,F,78
18300,4,99,-1,102099,F,46
18301,2,52,1,101799,F,31
18302,2,44,1,102199,F,52
18303,4,16,1,101799,M,54
18304,4,54,1,102199,M,75
18305,4,42,1,101799,M,63
18306,4,99,-1,101799,F,40
18307,4,99,-1,101799,M,40
18308,4,44,1,102199,M,29
18309,6,42,2,101799,M,77
18310,2,70,-6750,102199,F,58
18311,4,54,3,101799,M,70
18312,4,54,1,102099,M,48
18313,4,13,1,102099,F,47
18314,4,44,57,101799,F,82
18315,2,42,1,101799,F,51
18316,6,16,2,101799,M,79
18317,6,67,1,101799,M,81
18318,4,44,1,102199,F,56
18319,4,40,1,101799,F,81
18320,4,42,4,102099,M,54
18321,4,44,1,101799,M,69
18322,6,16,1,101799,M,42
18323,4,40,1,102199,M,39
18324,4,42,1,101799,F,61
18325,4,40,1,101799,M,63
18326,4,42,4,101799,M,73
18327,1,18,1,101799,M,28
18328,1,55,1,101799,M,77
18329,4,52,1,101799,M,26
18330,4,38,1750,102199,F,72
18331,4,54,6,101799,M,75
18332,4,52,2,101799,M,72
18333,4,55,1,101799,F,86
18334,4,99,-1,102199,F,83
18335,2,38,1,101799,F,53
18336,4,42,1,101799,F,58
18337,4,99,-1,101799,M,34
18338,1,42,1,101799,M,28
18339,6,55,1,101799,M,53
18340,6,13,2,101799,M,56
18341,4,16,2,102299,M,44
18342,4,99,-4,101799,M,68
18343,4,52,3,102199,F,43
18344,1,44,1,101799,M,59
18345,4,99,-88,102099,F,45
18346,4,40,1,102099,M,23
18347,4,44,1,101799,F,46
18348,4,42,1,101799,M,54
18349,4,99,-1,101799,F,40
18350,4,55,1,102199,M,31
18351,4,55,1,101799,M,49
18352,2,44,1,102199,F,58
18353,4,42,1,101799,F,34
18354,2,38,1,101799,M,54
18355,6,70,1,102199,M,53
18356,4,38,"50065,01",102299,F,44
18357,6,40,1,101799,F,84
18358,4,42,1,101799,F,49
18359,4,16,1,101799,F,68
18360,4,38,1,101799,M,40
18361,4,54,2,102199,F,50
18362,4,42,24,102099,M,58
18363,4,99,-1,101799,M,27
18364,2,67,1,101799,M,66
18365,4,99,-3,101799,M,47
18366,2,42,2,102199,M,26
18367,1,52,1,101799,F,84
18368,2,52,1,101799,M,79
18369,4,99,-3,101799,M,42
18370,1,38,1,102199,F,53
18371,4,52,1,101799,F,77
18372,2,40,1,101799,M,37
18373,6,54,1,101799,M,84
18374,4,42,-33155,101699,F,83
18375,4,55,-10015,102199,M,71
18376,4,70,1,101799,F,58
18377,1,38,1,101799,F,80
18378,4,44,1,102299,F,54
18379,4,99,-1,102299,M,38
18380,6,13,1,101799,F,45
18381,4,52,1,101799,F,47
18382,4,40,2,102099,F,33
18383,4,99,-1,101799,M,54
18384,6,54,1,101799,F,71
18385,4,42,1,102299,M,86
18386,4,13,1,101799,F,74
18387,1,70,1,101799,F,48
18388,4,54,1,101799,M,65
18389,4,13,2,101799,F,44
18390,2,52,2,102199,F,62
18391,4,52,1,101799,F,54
18392,6,44,1,101799,M,52
18393,2,16,1,101799,M,61
18394,2,55,1,101799,F,70
18395,2,38,1,102199,F,44
18396,4,99,-1,102099,M,78
18397,4,99,-1,101799,M,56
18398,4,40,3,102099,F,42
18399,6,18,1,101799,F,65
18400,4,54,1,101799,M,62
18401,4,40,1,102199,F,37
18402,4,52,1,102199,F,49
18403,4,38,1,101799,F,75
18404,4,99,-2,101799,F,84
18405,4,55,1,101799,M,44
18406,4,52,1,101799,M,37
18407,2,38,1,101799,F,73
18408,4,70,1,102299,F,55
18409,4,38,5,101799,F,76
18410,4,55,1,101799,F,24
18411,6,52,1,102199,M,64
18412,4,67,1,101799,F,35
18413,4,99,-1,101799,M,72
18414,4,99,-8,102099,F,79
18415,2,42,1100,101799,F,33
18416,1,44,1,101799,F,63
18417,2,38,1,101799,M,25
18418,1,52,1,101799,F,48
18419,6,40,1,101799,M,33
18420,4,52,2,101799,F,58
18421,4,99,-1,102299,M,69
18422,1,16,1,101799,F,70
18423,4,99,-1,101799,M,23
18424,4,44,1,101799,F,64
18425,4,55,1,102199,F,36
18426,2,38,1,101799,M,47
18427,4,42,3,102299,M,52
18428,4,99,-1,102299,F,78
18429,4,13,1,101799,M,86
18430,4,42,2,101799,M,65
18431,1,42,1,101799,F,69
18432,2,40,1,102199,F,23
18433,4,55,1,101799,M,25
18434,4,99,-1,101799,F,52
18435,4,52,3,101799,F,24
18436,1,42,1,102199,M,30
18437,4,77,1,101799,M,36
18438,4,18,1,101799,F,39
18439,4,13,4,102099,F,67
18440,6,55,1,101799,M,32
18441,4,70,1,101799,M,46
18442,4,40,1,102099,M,77
18443,4,55,1,101799,F,52
18444,4,13,"27673,07",101799,M,70
18445,4,52,1,101799,M,71
18446,4,99,-1,101799,M,32
18447,1,42,1,101799,F,59
18448,1,38,1,101799,F,26
18449,4,99,-5,102099,M,44
18450,4,44,1,101799,F,39
18451,4,44,2,101799,M,77
18452,1,38,1,101799,M,60
18453,1,52,1,102199,M,56
18454,2,44,1,101799,F,53
18455,4,13,1,102199,M,66
18456,1,52,1,101799,M,41
18457,2,54,1,101799,F,63
18458,4,99,-1,101799,M,47
18459,4,42,1,101799,M,42
18460,2,44,1,101799,F,33
18461,1,42,1,101799,F,46
18462,6,55,1,101799,M,82
18463,4,52,1,101799,F,81
18464,4,42,1,101799,F,60
18465,4,42,1,101799,F,65
18466,4,42,1,101799,M,79
18467,4,99,-1,101799,F,29
18468,4,99,-1,101799,F,64
18469,1,13,1,102199,F,76
18470,2,38,1,102199,M,38
18471,4,42,1,101799,M,61
18472,1,54,1,101799,F,64
18473,4,40,"3050,85",101799,F,56
18474,2,38,1,101799,F,73
18475,4,99,-1,101799,F,48
18476,4,40,1,102199,M,40
18477,4,18,1,101799,F,31
18478,4,13,2,101799,M,53
18479,4,99,-1,102299,M,52
18480,4,44,1,102199,M,60
18481,4,54,2,102099,M,62
18482,4,55,1,101799,F,33
18483,1,16,1,101799,F,30
18484,6,44,1,101799,M,54
18485,2,16,2,101799,F,34
18486,4,40,1,101799,F,35
18487,6,13,7,102299,F,41
18488,2,54,1,101799,M,35
18489,4,52,1,102199,M,81
18490,6,44,1,101799,F,36
18491,1,55,1,101799,F,36
18492,4,55,1,101799,F,63
18493,4,42,"-3658,96",102099,M,28
18494,1,13,1,101799,M,84
18495,6,70,2000,101799,F,83
18496,4,52,1,102199,M,82
18497,4,40,1,101799,M,80
18498,4,99,-1,101799,F,55
18499,2,44,1,101799,M,25
18500,4,13,1,101799,F,86
18501,2,38,"-612,5",101799,F,48
18502,4,18,2,102099,M,52
18503,6,70,1,101799,M,67
18504,4,55,2,101799,M,28
18505,4,40,1,101799,F,79
18506,4,70,3,102299,F,40
18507,2,52,1,101799,F,55
18508,4,99,-3,102299,M,57
18509,1,40,1,101799,F,71
18510,6,44,1,101799,M,78
18511,4,55,1,102199,F,27
18512,4,99,-1,101799,M,79
18513,4,99,-1,102199,M,30
18514,1,13,1,101799,F,45
18515,4,99,-4,101799,M,43
18516,4,54,1,101799,M,41
18517,4,13,1,101799,M,77
18518,2,44,1,101799,M,43
18519,4,40,1,101799,M,25
18520,4,99,-2,101799,M,33
18521,4,18,1,102299,F,36
18522,4,55,2,102299,F,50
18523,2,55,1,101799,F,43
18524,4,99,-2,102199,M,82
18525,4,52,3,101799,M,29
18526,6,55,1,101799,F,28
18527,2,44,1,101799,M,84
18528,4,54,2,102299,F,43
18529,4,54,1,101799,M,75
18530,2,16,1,101799,F,70
18531,4,44,1,101699,F,56
18532,4,49,1,101799,M,61
18533,4,99,-3,101799,M,59
18534,4,99,1,101699,F,79
18535,2,40,1,101799,F,82
18536,4,54,27,102099,F,63
18537,4,42,1,101799,M,24
18538,4,18,1,102099,F,64
18539,4,54,2,101799,F,62
18540,4,16,1,101799,M,55
18541,2,18,"3786,25",101799,M,38
18542,4,54,1,102099,M,70
18543,6,54,1,101799,M,71
18544,4,99,-1,102099,M,36
18545,4,52,1,101799,M,32
18546,2,13,1,101799,F,39
18547,4,13,1,102099,F,30
18548,4,99,-2,101799,M,46
18549,4,99,-1,101799,F,32
18550,4,42,1,101799,M,26
18551,1,40,1,101799,M,59
18552,2,52,1,101799,F,52
18553,4,99,-3,102099,F,33
18554,2,16,1,101799,M,58
18555,1,55,1,101799,F,33
18556,1,18,6250,101799,M,60
18557,6,42,1,101799,F,38
18558,4,99,-5,101799,F,52
18559,4,99,-1,101799,F,26
18560,4,55,1,102099,F,77
18561,4,99,-1,101799,F,65
18562,4,99,-1,101799,M,43
18563,4,99,-1,101799,F,68
18564,1,16,1,101799,M,31
18565,4,44,1,102099,M,86
18566,2,55,1,101799,F,61
18567,6,16,1,101799,M,23
18568,4,54,1,101799,F,60
18569,2,42,1,101799,F,23
18570,4,44,1,101799,F,74
18571,4,55,"-2718,03",102099,F,37
18572,2,44,1,101799,F,55
18573,4,13,1,102099,M,26
18574,4,42,11,102099,F,37
18575,1,55,1,101799,M,82
18576,4,70,1,102099,F,58
18577,4,38,2,102099,M,68
18578,4,40,1,101799,F,54
18579,4,55,1,102299,M,57
18580,4,99,-1,101799,F,60
18581,1,44,1,101799,F,39
18582,2,16,1,101799,M,37
18583,4,99,-1,101799,M,56
18584,2,52,1,101799,F,79
18585,4,42,1,101799,M,29
18586,1,38,1,101799,M,83
18587,4,99,-2,101799,M,81
18588,4,42,1,101799,F,74
18589,4,42,3,101799,F,78
18590,1,52,1,101799,F,38
18591,4,99,-1,101799,M,79
18592,4,99,-1,101799,M,53
18593,2,42,1,101799,F,60
18594,4,54,1,102099,F,81
18595,4,99,-2,102299,M,85
18596,4,99,-1,102099,M,49
18597,2,42,1,101799,M,81
18598,4,49,1,101799,M,46
18599,4,44,2,101799,F,23
18600,1,55,1,101799,F,47
18601,4,99,-1,102099,M,41
18602,4,40,23,101999,F,30
18603,1,54,1,101799,F,52
18604,2,55,1,101799,F,28
18605,4,44,1,102099,F,62
18606,1,54,1,101799,M,65
18607,2,40,2,101799,M,40
18608,2,13,1,101799,M,75
18609,1,40,1,102199,M,27
18610,4,99,-1,102099,M,73
18611,4,13,1,101799,F,33
18612,4,99,-1,101799,M,36
18613,4,54,1,102199,F,44
18614,4,44,2,101799,F,81
18615,1,42,1,101799,F,64
18616,4,40,1,102199,M,75
18617,4,99,-6,102299,F,84
18618,2,70,1,101799,F,40
18619,4,77,1,101799,F,85
18620,4,52,1,101799,M,55
18621,1,13,"2842,55",101799,F,57
18622,4,99,-1,101799,M,32
18623,2,44,1,101799,F,38
18624,4,38,1,102299,F,29
18625,4,38,1,102099,F,40
18626,4,55,1,102099,M,40
18627,4,99,-1,101799,F,50
18628,4,99,-1,102199,M,59
18629,6,44,1,101799,M,84
18630,2,40,2,101799,F,36
18631,4,40,1,102099,F,40
18632,4,42,11,102299,F,59
18633,4,42,1,101799,F,56
18634,4,52,1,101799,F,53
18635,4,54,1,101799,M,72
18636,4,40,2,101799,F,65
18637,4,40,1,101799,M,44
18638,1,52,1,101799,M,42
18639,4,42,1,102099,F,53
18640,4,16,8,102199,F,46
18641,6,42,1,102199,M,44
18642,2,13,1,101799,F,67
18643,4,99,-7,102299,M,62
18644,4,99,-2,101799,F,65
18645,4,99,-2,102199,M,33
18646,4,55,1,101799,M,67
18647,4,40,1,101799,F,23
18648,4,99,-1,101799,M,44
18649,4,99,-10,101799,F,64
18650,2,54,1,101799,M,75
18651,4,99,-1,102199,F,52
18652,4,99,-4,101799,M,26
18653,4,16,1,101799,M,49
18654,4,99,-11,101799,F,62
18655,4,99,-1,102099,M,49
18656,4,99,-1,101799,F,52
18657,1,42,1,101799,M,37
18658,4,44,1,101799,M,53
18659,4,54,2,102099,F,57
18660,2,42,1,101799,M,64
18661,4,54,1,101799,M,70
18662,4,18,1,101799,M,71
18663,4,54,1,101799,M,37
18664,2,70,1,101799,M,82
18665,4,44,2,101799,M,55
18666,4,55,1,101799,F,33
18667,4,40,1,101799,F,51
18668,4,55,1,102099,F,38
18669,1,54,1,101799,F,74
18670,1,40,1,101799,F,85
18671,4,52,1,102499,F,55
18672,4,99,-2,102099,F,25
18673,4,54,1,102299,M,72
18674,1,40,1,101799,M,34
18675,1,42,1,101799,F,44
18676,4,54,1,102099,M,85
18677,4,99,-5,102199,M,34
18678,4,55,1,101799,F,75
18679,4,99,-2,102099,F,54
18680,6,18,1,101799,M,43
18681,4,52,1,102099,M,68
18682,4,42,1,101799,F,85
18683,6,52,1,101799,F,49
18684,1,54,1,102199,F,31
18685,4,54,1,101799,M,60
18686,4,40,1,101799,F,59
18687,1,13,1,101799,F,65
18688,4,99,-1,101799,F,84
18689,4,99,-7,101799,M,48
18690,4,18,1,101799,M,30
18691,4,13,1,101799,F,34
18692,4,99,-6,101799,M,64
18693,4,44,1,101799,M,74
18694,4,40,1,101799,M,85
18695,4,42,1,101799,F,32
18696,4,55,1,101799,F,40
18697,4,16,1,102299,M,28
18698,2,13,1,101799,M,27
18699,6,52,1,101799,M,44
18700,1,52,1,101799,M,78
18701,4,44,1,102099,M,32
18702,1,18,1,101799,F,63
18703,2,54,1,101799,M,29
18704,4,42,1,101799,M,39
18705,4,16,1,101799,F,82
18706,4,13,1,101799,F,28
18707,2,13,1,101799,M,68
18708,4,16,1,102099,M,76
18709,4,99,-1,101799,F,78
18710,6,44,1,101799,M,55
18711,4,52,1,101699,F,65
18712,4,52,5,102199,F,46
18713,4,40,1,102099,F,40
18714,4,67,1,101799,M,76
18715,4,67,1,102299,M,79
18716,4,99,-1,102299,F,33
18717,4,99,-3,102099,M,68
18718,2,13,1,101799,F,49
18719,6,54,1,101799,F,44
18720,4,99,-1,101699,F,34
18721,4,42,3,101699,F,47
18722,4,38,1,101799,M,74
18723,4,99,-4,101799,F,76
18724,4,44,1,102099,M,49
18725,4,99,-1,101799,M,29
18726,4,99,-2,101799,M,78
18727,4,16,3,102099,F,49
18728,4,13,1,101799,M,61
18729,4,44,2,101799,F,57
18730,1,42,1,101799,F,51
18731,6,70,1,101799,M,43
18732,4,99,-5,102299,M,61
18733,2,42,1,101799,M,53
18734,4,40,1,102099,F,49
18735,4,54,2,101799,F,28
18736,4,54,3,102099,M,23
18737,1,38,1,102099,M,72
18738,4,16,1,101799,F,45
18739,4,52,1,101799,F,48
18740,1,54,1,101799,M,44
18741,4,13,2,102299,M,80
18742,2,13,1,101799,F,43
18743,2,38,1,101799,F,40
18744,4,99,-1,101799,M,62
18745,4,16,1,101799,F,49
18746,1,42,1,101799,F,81
18747,4,99,-3,102199,M,28
18748,4,44,1,102199,M,46
18749,4,40,1,101799,M,53
18750,6,40,1,101799,M,29
18751,4,18,4,102099,M,72
18752,4,99,-2,101799,M,67
18753,4,52,1,101799,F,41
18754,4,54,1,101799,F,29
18755,4,52,1,102099,M,84
18756,2,44,1,101799,M,86
18757,4,40,3,102099,F,85
18758,4,99,-1,102199,M,55
18759,4,99,-1,102099,M,24
18760,4,40,1,101799,F,61
18761,4,52,1,101799,M,26
18762,4,13,1,101799,F,39
18763,1,13,1,101799,F,70
18764,2,42,1,101799,F,40
18765,4,52,1,101799,F,35
18766,4,44,1,101799,F,64
18767,4,52,1,101799,M,57
18768,1,55,1,101799,M,86
18769,2,16,1,101799,F,40
18770,4,99,-2,102199,F,84
18771,4,99,-1,102099,F,61
18772,4,38,1,102299,M,39
18773,2,52,-1250,101799,M,41
18774,1,70,1,101799,M,67
18775,4,44,2,101799,F,28
18776,1,18,1,101799,F,56
18777,6,42,1,101799,F,76
18778,4,44,1,101799,M,29
18779,4,42,1,102199,M,51
18780,4,40,1,101799,M,77
18781,6,55,1,101799,F,69
18782,4,42,2,102099,M,37
18783,4,13,1,101799,M,86
18784,2,44,1,101799,M,40
18785,4,52,4,101799,M,57
18786,4,52,1,101799,M,36
18787,4,55,1,101799,F,81
18788,4,13,1,101799,M,49
18789,4,67,1,101799,M,37
18790,4,13,1,101799,F,84
18791,1,42,1,101799,M,27
18792,2,40,1,101799,F,24
18793,4,99,-1,101799,M,75
18794,2,67,1,101799,M,45
18795,4,99,-2,102199,F,79
18796,4,52,1,101799,F,63
18797,1,54,1,101799,M,29
18798,4,54,1,102199,F,32
18799,1,52,"674,38",101799,F,72
18800,1,42,"-1348,75",101799,F,77
18801,4,40,1,101799,M,43
18802,4,99,-1,101799,F,57
18803,4,55,1,102099,M,70
18804,1,54,1,101799,F,66
18805,2,70,1,101799,M,50
18806,1,52,1,101799,F,30
18807,4,52,1,102199,F,50
18808,6,54,2,101799,F,35
18809,4,44,2,101799,M,28
18810,4,52,1,102099,M,80
18811,1,52,1,101799,M,80
18812,4,55,1,101799,F,58
18813,4,42,1,101799,F,35
18814,2,55,1,101799,F,60
18815,6,16,1,101799,F,67
18816,2,44,2,101799,F,33
18817,4,13,1,101799,M,33
18818,4,16,2,101999,M,49
18819,4,16,1,101899,F,28
18820,4,42,1,101799,F,82
18821,4,99,-1,102199,M,60
18822,1,16,1,101799,M,81
18823,4,16,1,102099,M,42
18824,2,42,1,101799,M,85
18825,4,44,1,101799,F,77
18826,4,52,1,101799,F,80
18827,1,67,1,102199,F,27
18828,4,99,-3,102199,F,44
18829,4,16,2,101699,M,51
18830,1,44,1,101799,F,34
18831,4,99,-1,101799,M,84
18832,4,38,1,102099,F,31
18833,4,54,1,102199,M,66
18834,4,52,1,101799,M,51
18835,4,99,-2,101799,M,82
18836,2,52,"-1893,13",101799,M,81
18837,2,38,2,101799,M,68
18838,4,52,2,101799,M,83
18839,4,52,1,102099,F,27
18840,4,16,1,101799,M,52
18841,4,16,1,102099,M,72
18842,4,55,1,102099,M,56
18843,4,67,1,101799,F,26
18844,4,99,-1,101899,F,48
18845,4,99,-1,101799,F,39
18846,4,42,2,102199,F,28
18847,6,42,"-2062,5",101799,M,73
18848,4,99,-1,102299,M,47
18849,2,44,1,101799,M,57
18850,2,13,1,101799,F,57
18851,1,40,1,101799,F,45
18852,1,52,1,101799,M,67
18853,2,16,2,101799,M,50
18854,4,70,2,102299,M,85
18855,2,70,1,102499,M,82
18856,6,55,"-1145,84",102199,F,45
18857,4,44,4,102299,M,54
18858,4,49,1,101799,M,61
18859,4,99,-8,101699,F,55
18860,4,99,-4,102299,M,70
18861,4,52,1,101799,F,28
18862,4,42,1,101799,F,35
18863,6,55,1,101799,F,48
18864,4,99,-1,101799,M,86
18865,6,18,1,101799,M,26
18866,6,54,1,102199,F,81
18867,1,16,1,101799,F,63
18868,1,38,1,101799,M,74
18869,2,38,1,101799,M,36
18870,4,18,1,102099,F,41
18871,4,16,1,102099,F,52
18872,4,99,-1,101799,M,34
18873,4,99,-1,102199,M,57
18874,2,42,1,101799,F,38
18875,4,44,2,102199,M,60
18876,6,13,1,101799,F,83
18877,4,99,-1,101799,F,38
18878,1,13,1,101799,M,71
18879,4,99,-4,102299,M,61
18880,1,42,2,102199,F,43
18881,4,44,1,102199,F,46
18882,4,13,1,101799,M,36
18883,4,40,1,101799,M,43
18884,4,99,-1,101799,F,60
18885,4,99,-1,101799,M,32
18886,4,99,-1,101799,F,39
18887,2,42,1,101799,M,72
18888,2,40,1,101799,M,56
18889,1,38,1,101799,F,48
18890,4,55,2,102099,F,71
18891,1,40,1,102199,F,24
18892,4,16,2,101799,F,74
18893,2,13,1,101799,M,82
18894,2,38,1,101799,F,40
18895,4,67,2,102099,F,38
18896,2,38,13,101799,F,62
18897,1,13,1,101799,F,61
18898,4,70,1,101799,F,25
18899,4,49,1,101799,M,75
18900,2,16,1,101799,M,23
18901,2,18,1,101799,F,66
18902,4,54,1,101799,F,75
18903,4,99,-1,101799,M,83
18904,6,16,1,101799,F,85
18905,2,42,2,101799,M,48
18906,4,38,1,102099,F,23
18907,2,55,1,101799,F,52
18908,1,42,1,101799,M,37
18909,4,16,1,101799,F,62
18910,6,16,1,102199,F,75
18911,4,67,1,101799,M,35
18912,4,99,-2,101799,F,85
18913,6,44,1,101799,M,44
18914,4,99,-1,102099,M,81
18915,4,38,1,101799,F,86
18916,1,52,1,101799,M,38
18917,1,70,1,101799,F,30
18918,4,99,-1,102299,F,68
18919,6,18,1,101799,M,49
18920,4,99,-1,101799,M,86
18921,4,52,2,101799,F,48
18922,4,16,1,101799,M,42
18923,4,52,1,101799,F,46
18924,1,40,1,101799,F,55
18925,4,54,4,102199,F,62
18926,2,42,1,101799,F,66
18927,2,44,1,102199,F,59
18928,4,67,1,102199,F,28
18929,2,52,"3813,33",101799,M,39
18930,4,52,1,102099,M,81
18931,2,42,1,101799,M,31
18932,4,38,1,101799,M,38
18933,4,40,"79952,54",102099,F,47
18934,4,52,1,101799,F,34
18935,6,44,1,102199,F,72
18936,4,99,-2,101799,M,36
18937,4,70,3,102199,M,85
18938,4,99,-2,101799,F,86
18939,2,42,1,101799,M,73
18940,4,52,7,102099,F,55
18941,4,55,3,102099,F,47
18942,4,55,1,102099,M,53
18943,4,44,1,101799,M,63
18944,1,54,1,101799,M,24
18945,6,54,1,101799,F,41
18946,4,99,-1,101799,F,48
18947,4,42,1,101799,M,51
18948,6,54,1,101799,F,83
18949,1,42,1,101799,M,27
18950,4,40,1,102099,M,38
18951,4,70,1,102299,M,40
18952,4,54,2,101799,F,24
18953,4,54,2,102199,F,34
18954,6,40,1,101799,F,29
18955,1,52,1,102199,M,62
18956,2,38,1,101799,M,28
18957,4,55,"3177,97",101799,F,32
18958,1,38,1,101799,M,63
18959,4,44,3,101799,M,83
18960,4,55,1,102099,F,46
18961,4,99,-1,101799,F,69
18962,4,77,5,101799,M,85
18963,6,55,1,101799,M,79
18964,4,40,1,102499,F,72
18965,4,44,1,101799,F,84
18966,1,55,1,101799,M,80
18967,2,13,1,101799,M,68
18968,4,44,1,101799,F,58
18969,4,70,1,101799,F,60
18970,2,55,1,101799,F,80
18971,4,16,300000,102099,F,76
18972,2,13,1,101799,F,23
18973,4,42,1,101799,F,65
18974,1,40,1,101799,F,80
18975,4,99,-1,101799,F,34
18976,4,13,1,101799,M,25
18977,4,99,-1,101799,M,29
18978,1,52,1,101799,M,53
18979,4,18,1,101799,F,36
18980,4,99,-1,102199,F,68
18981,4,44,1,101799,M,28
18982,4,99,-2,101799,F,42
18983,4,13,1,101799,M,68
18984,4,40,1,101799,M,52
18985,1,55,1,101799,F,40
18986,1,42,1,101799,F,59
18987,1,44,1,101799,M,29
18988,2,18,1,101799,F,54
18989,4,99,-1,102099,F,75
18990,4,55,2,102099,M,58
18991,1,55,1,101799,M,74
18992,4,42,1,101799,F,30
18993,4,16,1,101799,F,84
18994,4,99,-1,102299,F,40
18995,4,40,1,101899,F,73
18996,4,40,1,102199,F,72
18997,4,54,1,101799,M,76
18998,1,52,1,101799,F,31
18999,2,40,1,101799,M,77
19000,4,42,4,101799,F,60
19001,6,40,1,101799,M,74
19002,6,42,1,102199,F,40
19003,4,99,-1,101799,F,73
19004,4,40,1,101799,M,40
19005,2,44,1,101799,M,51
19006,6,16,1,101799,F,80
19007,4,42,14,102099,F,46
19008,1,67,1,101799,F,69
19009,1,70,1,101799,M,65
19010,2,55,1,101799,M,33
19011,2,55,1,101799,F,50
19012,2,18,1,101799,M,75
19013,4,55,2,102199,F,47
19014,4,42,2,101799,M,69
19015,4,16,5,102099,F,64
19016,4,99,-2,102199,F,46
19017,4,40,1,101899,F,36
19018,4,13,7,101799,F,35
19019,4,52,1,101799,F,47
19020,4,99,-2,102199,M,53
19021,4,55,1,102099,M,38
19022,4,40,1,102099,F,71
19023,4,52,3,101799,F,80
19024,4,44,2,102299,F,32
19025,4,16,1,102299,F,70
19026,2,16,1,101799,M,36
19027,4,99,-1,102199,M,24
19028,4,99,-1,101799,F,56
19029,4,40,1,102199,F,65
19030,4,44,3,102199,M,77
19031,4,99,-1,101799,F,71
19032,4,55,5,101699,M,73
19033,2,40,1225,101799,F,40
19034,4,44,1,101799,F,84
19035,2,55,1,101799,M,73
19036,2,40,1,101799,F,65
19037,4,54,3,101799,M,63
19038,4,13,1,101799,F,67
19039,2,42,1,101799,M,29
19040,4,44,1,101799,M,71
19041,4,99,-2,101799,M,36
19042,4,44,1,101799,F,66
19043,4,54,1,101799,M,65
19044,4,42,1,101799,F,56
19045,4,99,-1,101799,M,54
19046,1,44,1,101799,F,26
19047,4,13,1,102199,F,62
19048,6,54,1,102199,F,23
19049,1,40,1,101799,F,43
19050,1,40,1,101799,M,58
19051,2,13,1,101799,F,47
19052,6,55,1,101799,M,49
19053,6,70,1,101799,F,49
19054,4,44,1,102099,F,67
19055,4,99,-4,101799,M,41
19056,4,42,1,102099,M,70
19057,2,54,1,101799,F,46
19058,2,18,1,102199,M,37
19059,4,13,3,102199,M,65
19060,4,13,1,101699,F,63
19061,4,49,2,101799,M,36
19062,4,55,1,101799,M,78
19063,2,38,"-612,5",101799,F,81
19064,6,42,1,101799,F,78
19065,4,55,1,102199,M,31
19066,4,49,1,101799,M,41
19067,4,42,1,102099,F,59
19068,1,18,"-674,38",101799,M,42
19069,4,42,1,101799,M,74
19070,4,99,-1,102299,M,69
19071,4,44,1,102099,M,23
19072,1,38,1,101799,F,86
19073,4,44,1,101799,M,56
19074,4,13,1,102099,M,54
19075,4,99,-1,101799,F,44
19076,4,70,2,102099,M,59
19077,1,44,1,101799,F,59
19078,4,40,1,101799,F,25
19079,4,18,1,101799,F,41
19080,4,55,1,102299,M,46
19081,4,42,1,102199,F,78
19082,4,13,1,101999,F,45
19083,1,18,1,101799,M,37
19084,1,44,1,101799,F,73
19085,2,40,1,101799,M,46
19086,4,38,1,101799,M,38
19087,6,55,2,101799,M,48
19088,6,44,1,101799,M,46
19089,4,44,1,101799,M,39
19090,4,40,-6125,101799,F,73
19091,6,13,1,101799,M,29
19092,4,42,1,101799,M,32
19093,4,42,11,102199,F,54
19094,4,52,1,102099,M,76
19095,4,70,1,102199,F,65
19096,4,99,-1,102099,F,59
